window_ms,bins,channel_mode,selected_channels,feature_dim,shrinkage,prior,scaler,aggregation,train_character_correct,train_character_accuracy,train_pr_auc,train_roc_auc,train_balanced_accuracy,test_character_correct_reference,test_character_accuracy_reference,test_predictions_reference
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,median,8,0.6666666666666666,0.49459302817232237,0.8127499999999999,0.7408333333333333,6,0.75,2TF5CLKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,round_zscore_mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,round_zscore_mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,trial_zscore_mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,trial_zscore_mean,8,0.6666666666666666,0.493560651346758,0.8120972222222221,0.6408333333333334,5,0.625,2NF5CXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,median,8,0.6666666666666666,0.4925658315647888,0.8139444444444445,0.7383333333333333,6,0.75,2TF5CXKA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,mean,8,0.6666666666666666,0.4925658315647888,0.8139444444444445,0.7383333333333333,5,0.625,2NF5CXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,trial_zscore_mean,8,0.6666666666666666,0.4925658315647888,0.8139444444444445,0.7383333333333333,5,0.625,2NF5CXGM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,mean,8,0.6666666666666666,0.4923286463573893,0.7920694444444445,0.7416666666666667,5,0.625,2BF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4923286463573893,0.7920694444444445,0.7416666666666667,5,0.625,2BF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,mean,8,0.6666666666666666,0.4920420381728662,0.7987916666666668,0.7458333333333333,6,0.75,2BF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4920420381728662,0.7987916666666668,0.7458333333333333,6,0.75,2BF5UXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,none,median,8,0.6666666666666666,0.49112238029180605,0.8158472222222223,0.7591666666666667,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,none,trimmed_mean,8,0.6666666666666666,0.49071898008244397,0.7936111111111112,0.7133333333333334,6,0.75,2NF5OXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.49051878469830246,0.8207916666666667,0.7483333333333333,6,0.75,2BF5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,standard,mean,8,0.6666666666666666,0.49051878469830246,0.8207916666666667,0.7483333333333333,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.49051878469830246,0.8207916666666667,0.7483333333333333,5,0.625,2BL5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,mean,8,0.6666666666666666,0.4901155788632681,0.7908333333333333,0.7341666666666666,6,0.75,2NF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4901155788632681,0.7908333333333333,0.7341666666666666,6,0.75,2NF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,median,8,0.6666666666666666,0.4901155788632681,0.7908333333333333,0.7341666666666666,3,0.375,2BF5U49A
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,round_zscore_mean,8,0.6666666666666666,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2BF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2BF5UXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,standard,mean,8,0.6666666666666666,0.4896340277039755,0.8119444444444445,0.6275,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,standard,trial_zscore_mean,8,0.6666666666666666,0.4896340277039755,0.8119444444444445,0.6275,5,0.625,2BL5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,mean,8,0.6666666666666666,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2NF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,trial_zscore_mean,8,0.6666666666666666,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2NF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,mean,8,0.6666666666666666,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2NF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2NF5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,none,trimmed_mean,8,0.6666666666666666,0.48796625028441687,0.7972777777777778,0.6425,6,0.75,2TL5OXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,trimmed_mean,8,0.6666666666666666,0.4874307875701451,0.8169583333333333,0.7475,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,round_zscore_mean,8,0.6666666666666666,0.4874307875701451,0.8169583333333333,0.7475,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,median,8,0.6666666666666666,0.4874307875701451,0.8169583333333333,0.7475,5,0.625,2TF5CX5A
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,round_zscore_mean,8,0.6666666666666666,0.48741495215729586,0.8074166666666668,0.6483333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,round_zscore_mean,8,0.6666666666666666,0.48741495215729586,0.8074166666666668,0.6483333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,trimmed_mean,8,0.6666666666666666,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXKA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,trimmed_mean,8,0.6666666666666666,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXKA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,trimmed_mean,8,0.6666666666666666,0.48660330968793797,0.821513888888889,0.7558333333333334,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,round_zscore_mean,8,0.6666666666666666,0.48660330968793797,0.821513888888889,0.7558333333333334,7,0.875,2TF5CXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,balanced,none,trimmed_mean,8,0.6666666666666666,0.48587643617561027,0.8014583333333334,0.7475,6,0.75,2TF5UXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,none,trimmed_mean,8,0.6666666666666666,0.485705421465248,0.8053611111111111,0.6333333333333333,7,0.875,2TF5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,none,median,8,0.6666666666666666,0.4853643234780224,0.8081666666666667,0.6375,6,0.75,2TF5CXKA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,standard,median,8,0.6666666666666666,0.4853643234780224,0.8081666666666667,0.6375,6,0.75,2TF5CXKA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,standard,median,8,0.6666666666666666,0.4846106574379616,0.807763888888889,0.6275,6,0.75,2TF5CXGM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,standard,median,8,0.6666666666666666,0.4843333504571481,0.7879583333333333,0.7158333333333333,5,0.625,2BF5OXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,none,median,8,0.6666666666666666,0.48398619177053204,0.786375,0.7141666666666666,5,0.625,2BF5OXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,standard,median,8,0.6666666666666666,0.48398619177053204,0.786375,0.7141666666666666,5,0.625,2BF5OXKA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,standard,trimmed_mean,8,0.6666666666666666,0.48379162860708264,0.798138888888889,0.62,7,0.875,2TF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,standard,median,8,0.6666666666666666,0.48379162860708264,0.798138888888889,0.62,5,0.625,2TF5OXEA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,none,trimmed_mean,8,0.6666666666666666,0.4837801917335972,0.7981319444444445,0.62,7,0.875,2TF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,none,median,8,0.6666666666666666,0.4837801917335972,0.7981319444444445,0.62,5,0.625,2TF5OXEA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,empirical,none,mean,8,0.6666666666666666,0.48367531625596105,0.8025972222222222,0.6158333333333333,5,0.625,2NF5CXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,empirical,none,trial_zscore_mean,8,0.6666666666666666,0.48367531625596105,0.8025972222222222,0.6158333333333333,5,0.625,2NF5CXGM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,standard,trimmed_mean,8,0.6666666666666666,0.4827408077953028,0.7971527777777777,0.6125,6,0.75,2TF5OXKA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,standard,median,8,0.6666666666666666,0.4827408077953028,0.7971527777777777,0.6125,5,0.625,2TF5OXEA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,none,median,8,0.6666666666666666,0.48272211961446004,0.8140972222222222,0.7441666666666666,6,0.75,2TF5CXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,none,round_zscore_mean,8,0.6666666666666666,0.48272211961446004,0.8140972222222222,0.7441666666666666,6,0.75,2BF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.4822913529720547,0.8190277777777777,0.7583333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,median,8,0.6666666666666666,0.4822913529720547,0.8190277777777777,0.7583333333333333,5,0.625,2TF5CX9A
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,standard,round_zscore_mean,8,0.6666666666666666,0.48225074940237483,0.8035000000000001,0.64,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,standard,trimmed_mean,8,0.6666666666666666,0.48225074940237483,0.8035000000000001,0.64,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,standard,trimmed_mean,8,0.6666666666666666,0.4821008123142397,0.7930694444444444,0.6266666666666667,6,0.75,2NF5OXKM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.03,empirical,standard,median,8,0.6666666666666666,0.4816716558905477,0.8217222222222222,0.6525,7,0.875,2TF5CXKM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.03,balanced,standard,median,8,0.6666666666666666,0.4794240592562943,0.8250833333333333,0.7575,4,0.5,2TL5CLKA
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,mean,8,0.6666666666666666,0.47934069739164936,0.807375,0.7475,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,trial_zscore_mean,8,0.6666666666666666,0.47934069739164936,0.807375,0.7475,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,round_zscore_mean,8,0.6666666666666666,0.47934069739164936,0.807375,0.7475,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,standard,mean,8,0.6666666666666666,0.4781250553340381,0.8106666666666666,0.7458333333333333,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4781250553340381,0.8106666666666666,0.7458333333333333,6,0.75,2TL5CXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,balanced,standard,trimmed_mean,8,0.6666666666666666,0.4778116095828095,0.7969722222222222,0.7466666666666666,5,0.625,2BF5UXKA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,none,mean,8,0.6666666666666666,0.47715336127737634,0.8010833333333334,0.6325000000000001,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,none,trial_zscore_mean,8,0.6666666666666666,0.47715336127737634,0.8010833333333334,0.6325000000000001,6,0.75,2TF5CXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.47680266269124605,0.8144166666666667,0.745,6,0.75,2TF5OXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,standard,mean,8,0.6666666666666666,0.47680266269124605,0.8144166666666667,0.745,5,0.625,2NF5OXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.47680266269124605,0.8144166666666667,0.745,5,0.625,2NF5OXGM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.03,empirical,none,mean,8,0.6666666666666666,0.4766948120247059,0.8185416666666667,0.6508333333333334,6,0.75,2TL5CXKM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.03,empirical,none,trial_zscore_mean,8,0.6666666666666666,0.4766948120247059,0.8185416666666667,0.6508333333333334,6,0.75,2TL5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,round_zscore_mean,8,0.6666666666666666,0.47666217916209735,0.8103611111111111,0.75,6,0.75,2TF51XGM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,balanced,standard,trimmed_mean,8,0.6666666666666666,0.47559086113901117,0.8144444444444444,0.7366666666666666,7,0.875,2TF5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,balanced,standard,mean,8,0.6666666666666666,0.47559086113901117,0.8144444444444444,0.7366666666666666,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.47559086113901117,0.8144444444444444,0.7366666666666666,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.47559086113901117,0.8144444444444444,0.7366666666666666,5,0.625,2BF5CXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,none,round_zscore_mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,6,0.75,2TF5CXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,standard,round_zscore_mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,6,0.75,2TF5CXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,none,mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,none,trial_zscore_mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,standard,mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.47522175474568773,0.8129444444444445,0.735,5,0.625,2BL5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,standard,mean,8,0.6666666666666666,0.4752133991279872,0.8172777777777778,0.7433333333333334,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,standard,trial_zscore_mean,8,0.6666666666666666,0.4752133991279872,0.8172777777777778,0.7433333333333334,5,0.625,2NF5CXGM
